as_of_date,store_id,product_id,horizon,window_days,error_std,valid_error_count,std_source,model_version,calculated_at
2024-01-11,S003,P0015,3,90,37.8982792608879,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S003,P0015,3,90,37.78404595713781,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S003,P0015,3,90,36.763041461122555,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S003,P0015,3,90,35.665430538385294,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S003,P0015,3,90,35.41201178049014,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S003,P0015,3,90,37.05198371169277,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S003,P0015,3,90,36.301661647048284,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S003,P0015,3,90,38.536888098399615,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S003,P0015,3,90,38.255510798012445,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S003,P0015,3,90,39.05697905852028,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S003,P0015,3,90,38.801491425515124,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S003,P0015,3,90,39.905805628914926,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S003,P0015,3,90,40.80958187835807,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S003,P0015,3,90,40.10028811844374,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S003,P0015,3,90,39.410841386965664,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S003,P0015,3,90,38.92074019295687,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S003,P0015,3,90,40.148233394511166,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S003,P0016,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S003,P0016,3,90,62.4317543656708,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S003,P0016,3,90,48.58070016349231,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S003,P0016,3,90,39.77303078797714,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S003,P0016,3,90,36.205117341425016,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S003,P0016,3,90,33.92725492150696,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S003,P0016,3,90,33.88232011655404,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S003,P0016,3,90,31.533713248774053,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S003,P0016,3,90,30.326853663735598,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S003,P0016,3,90,29.445910877742417,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S003,P0016,3,90,28.34898259863711,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S003,P0016,3,90,31.52546257575356,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S003,P0016,3,90,30.287662318581162,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S003,P0016,3,90,35.43342089219973,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S003,P0016,3,90,40.105752220620865,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S003,P0016,3,90,43.371716180164135,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S003,P0016,3,90,42.250284418992464,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S003,P0016,3,90,41.60889810191217,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S003,P0016,3,90,40.48629189204216,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S003,P0016,3,90,39.954548722937986,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S003,P0016,3,90,40.322244366156255,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S003,P0016,3,90,39.36672122798816,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S003,P0016,3,90,40.40861974283296,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S003,P0016,3,90,39.53561901473522,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S003,P0016,3,90,38.704446321631615,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S003,P0016,3,90,38.23430609900027,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S003,P0016,3,90,37.97930547579478,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S003,P0016,3,90,37.37053625729502,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S003,P0016,3,90,37.15258867457748,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S003,P0016,3,90,37.26259024072463,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S003,P0016,3,90,36.65264726944207,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S003,P0017,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S003,P0017,3,90,42.55010178873728,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S003,P0017,3,90,30.333389279834375,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S003,P0017,3,90,25.08737695457807,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S003,P0017,3,90,22.90233032760654,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S003,P0017,3,90,20.55462796185895,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S003,P0017,3,90,18.914008203326013,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S003,P0017,3,90,18.723375502371933,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S003,P0017,3,90,18.020198039305757,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S003,P0017,3,90,17.094522751604796,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S003,P0017,3,90,17.39655361270935,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S003,P0017,3,90,24.56942741973471,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S003,P0017,3,90,26.55648091228203,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S003,P0017,3,90,25.936331807631735,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S003,P0017,3,90,32.54818378359174,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S003,P0017,3,90,33.58444547389576,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S003,P0017,3,90,33.201956090438465,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S003,P0017,3,90,32.69686082198744,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S003,P0017,3,90,33.6389115651806,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S003,P0017,3,90,33.75542253550993,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S003,P0017,3,90,32.93288216798929,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S003,P0017,3,90,34.23608549212341,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S003,P0017,3,90,33.59895065952224,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S003,P0017,3,90,33.20464069938898,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S003,P0017,3,90,33.0770609547553,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S003,P0017,3,90,32.410261848924264,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S003,P0017,3,90,32.11311972160166,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S003,P0017,3,90,31.635970174204157,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S003,P0017,3,90,31.15217476672273,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S003,P0017,3,90,30.646377049954243,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S003,P0017,3,90,30.13129660350341,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S003,P0018,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S003,P0018,3,90,11.629598056560738,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S003,P0018,3,90,8.235316318600622,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S003,P0018,3,90,7.319057345636337,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S003,P0018,3,90,24.005417077072043,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S003,P0018,3,90,23.90864322094552,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S003,P0018,3,90,26.30574860272353,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S003,P0018,3,90,24.543095760309633,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S003,P0018,3,90,23.36561994487323,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S003,P0018,3,90,22.20100458606777,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S003,P0018,3,90,21.724299521992567,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S003,P0018,3,90,21.600255080521354,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S003,P0018,3,90,21.967868279612727,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S003,P0018,3,90,25.30502208946066,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S003,P0018,3,90,24.393896717697256,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S003,P0018,3,90,23.613390086228815,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S003,P0018,3,90,24.959186717971317,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S003,P0018,3,90,24.329969043884965,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S003,P0018,3,90,23.802844979754905,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S003,P0018,3,90,23.580602840320736,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S003,P0018,3,90,23.766298694351608,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S003,P0018,3,90,27.753787698128804,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S003,P0018,3,90,27.147160080185657,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S003,P0018,3,90,26.568211883790102,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S003,P0018,3,90,26.27133987356566,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S003,P0018,3,90,26.146080928964718,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S003,P0018,3,90,25.687012574515503,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S003,P0018,3,90,25.47630188362591,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S003,P0018,3,90,26.961141643085483,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S003,P0018,3,90,26.53684737582633,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S003,P0018,3,90,26.169317378530295,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S003,P0019,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S003,P0019,3,90,19.756848175453715,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S003,P0019,3,90,26.690898871945535,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S003,P0019,3,90,29.252897464623942,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S003,P0019,3,90,25.63590193720996,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S003,P0019,3,90,23.037962881723583,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S003,P0019,3,90,23.14045622366044,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S003,P0019,3,90,24.230475108256282,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S003,P0019,3,90,23.93582687063574,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S003,P0019,3,90,22.959890508600935,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S003,P0019,3,90,22.825024431066872,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S003,P0019,3,90,23.66118762817753,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S003,P0019,3,90,22.7054738085639,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S003,P0019,3,90,30.481090285954497,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S003,P0019,3,90,29.396007216551645,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S003,P0019,3,90,29.054502466587635,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S003,P0019,3,90,28.291807640638698,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S003,P0019,3,90,28.188413773445333,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S003,P0019,3,90,27.862675542001046,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S003,P0019,3,90,27.53496809042036,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S003,P0019,3,90,28.085319006550503,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S003,P0019,3,90,27.468327477784296,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S003,P0019,3,90,26.877972336897702,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S003,P0019,3,90,26.326356324443093,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S003,P0019,3,90,25.799965399025385,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S003,P0019,3,90,25.544557823988374,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S003,P0019,3,90,25.049750406489995,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S003,P0019,3,90,24.71295111143786,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S003,P0019,3,90,26.351782948252968,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S003,P0019,3,90,25.944040125075958,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S003,P0019,3,90,26.097273757396046,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S003,P0020,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S003,P0020,3,90,106.7215024223294,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S003,P0020,3,90,85.46084898893582,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S003,P0020,3,90,71.0597500837623,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S003,P0020,3,90,61.80637092096128,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S003,P0020,3,90,55.31022753086114,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S003,P0020,3,90,89.60246248636506,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S003,P0020,3,90,83.45172599221269,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S003,P0020,3,90,78.23979948457553,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S003,P0020,3,90,74.29969500888764,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S003,P0020,3,90,72.7701798232096,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S003,P0020,3,90,69.38573639267427,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S003,P0020,3,90,69.24049962416235,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S003,P0020,3,90,66.52695127076704,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S003,P0020,3,90,64.44166381186137,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S003,P0020,3,90,66.87608658573602,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S003,P0020,3,90,64.77605224899976,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S003,P0020,3,90,62.93738788873766,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S003,P0020,3,90,61.900434543466794,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S003,P0020,3,90,60.85231022812926,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S003,P0020,3,90,60.720436014154075,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S003,P0020,3,90,59.876622260685785,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S003,P0020,3,90,58.96383053488925,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S003,P0020,3,90,57.76151473325349,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S003,P0020,3,90,56.54778143348032,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S003,P0020,3,90,55.56756707984813,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S003,P0020,3,90,54.719925554798,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S003,P0020,3,90,53.88328858438804,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S003,P0020,3,90,53.24103738070258,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S003,P0020,3,90,54.83174852463716,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S003,P0020,3,90,54.13574886549766,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S004,P0001,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S004,P0001,3,90,36.922819461585746,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S004,P0001,3,90,34.971929312998995,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S004,P0001,3,90,44.86912642648324,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S004,P0001,3,90,46.231884514422774,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S004,P0001,3,90,44.94580594728919,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S004,P0001,3,90,44.68140080479297,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S004,P0001,3,90,41.37662355234787,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S004,P0001,3,90,38.72755158816106,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S004,P0001,3,90,38.917191456949325,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S004,P0001,3,90,39.634996738511106,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S004,P0001,3,90,39.29379743638503,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S004,P0001,3,90,54.57758865997366,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S004,P0001,3,90,57.0890288645491,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S004,P0001,3,90,55.1130658870876,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S004,P0001,3,90,58.91643936707915,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S004,P0001,3,90,57.28425596385425,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S004,P0001,3,90,56.38486552830839,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S004,P0001,3,90,55.34224240004679,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S004,P0001,3,90,54.4452144420193,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S004,P0001,3,90,53.217043387113044,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S004,P0001,3,90,51.93604200851475,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S004,P0001,3,90,51.01160697586948,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S004,P0001,3,90,50.24343477866186,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S004,P0001,3,90,49.35449463310537,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S004,P0001,3,90,48.75483786971389,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S004,P0001,3,90,48.98986506871984,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S004,P0001,3,90,48.15891509170711,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S004,P0001,3,90,47.56021559654292,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S004,P0001,3,90,46.95353961074906,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S004,P0001,3,90,47.55362221134541,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S004,P0002,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S004,P0002,3,90,13.338378111720383,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S004,P0002,3,90,30.903821301606175,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S004,P0002,3,90,31.812773727425903,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S004,P0002,3,90,35.67348320770635,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S004,P0002,3,90,32.63413879672671,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S004,P0002,3,90,30.068172224844105,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S004,P0002,3,90,28.4126127838961,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S004,P0002,3,90,31.370595591970204,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S004,P0002,3,90,29.75285695277224,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
